Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
v,51.6220,0.0082,0.1015,0.0110
BACKSPACE,51.6371,0.0230,0.0486,0.0111
m,51.6867,0.0075,0.0991,0.0091
e,52.1998,0.1144,0.1866,0.0945
",",52.2127,0.1111,0.1821,0.0829
 ,52.6280,0.0857,0.1328,0.1038
w,52.8574,0.0803,0.1021,0.0866
e,52.8627,0.0994,0.1522,0.1052
r,53.1539,0.0908,0.1553,0.0865
e,53.3854,0.0854,0.1907,0.1177
 ,53.3965,0.1064,0.1335,0.0868
e,53.9795,0.1028,0.1035,0.0900
i,54.2725,0.0807,0.1869,0.0927
t,54.7795,0.1148,0.1314,0.0941
h,54.7894,0.0902,0.1723,0.1013
e,55.2548,0.0979,0.1048,0.0906
r,55.2596,0.1074,0.1734,0.1036
 ,55.6603,0.0925,0.1052,0.1161
a,56.3162,0.0854,0.1633,0.0788
 ,56.3250,0.1026,0.1283,0.1139
w,56.3380,0.1164,0.1145,0.0867
e,56.3436,0.0904,0.1529,0.1152
d,56.3551,0.0100,0.1001,0.0097
BACKSPACE,56.3815,0.0194,0.0527,0.0111
e,56.4364,0.0097,0.1024,0.0076
b,56.8872,0.0109,0.0976,0.0093
BACKSPACE,56.9006,0.0171,0.0471,0.0071
k,56.9500,0.0080,0.1006,0.0120
-,56.9578,0.1134,0.1898,0.1034
e,57.1791,0.1069,0.1770,0.1031
n,57.5883,0.0938,0.1618,0.1071
d,57.8125,0.1094,0.1105,0.1061
 ,58.6167,0.1193,0.1372,0.1149
w,58.7211,0.0831,0.1026,0.0850
i,58.7336,0.0809,0.1210,0.0927
t,59.3259,0.0868,0.1940,0.1181
h,59.6539,0.1185,0.0972,0.1172
 ,60.0932,0.0934,0.1262,0.1074
a,61.1413,0.1046,0.1931,0.1003
 ,61.9304,0.1083,0.1201,0.0911
a,62.1410,0.0116,0.0972,0.0071
BACKSPACE,62.1563,0.0188,0.0498,0.0122
w,62.2066,0.0091,0.0980,0.0114
o,62.9293,0.0902,0.0945,0.1161
m,63.4373,0.1107,0.1675,0.1196
a,63.4504,0.1183,0.1371,0.0897
n,63.4560,0.1164,0.1885,0.0935
 ,64.5167,0.0810,0.1075,0.1071
o,64.7276,0.1128,0.1215,0.0876
r,64.7393,0.1004,0.1902,0.0941
 ,65.1380,0.1189,0.1122,0.0986
d,65.1505,0.0876,0.1383,0.1119
r,65.6912,0.1161,0.1622,0.0866
i,65.7766,0.0900,0.0961,0.0874
b,66.2644,0.1140,0.0952,0.1055
b,66.4900,0.0880,0.1324,0.1045
l,66.7844,0.1033,0.1754,0.1058
i,66.9623,0.1154,0.1935,0.0913
w,67.9669,0.0121,0.0976,0.0128
BACKSPACE,67.9853,0.0178,0.0527,0.0104
n,68.0376,0.0106,0.1012,0.0126
g,68.0507,0.1111,0.1329,0.0927
 ,68.3299,0.0883,0.1542,0.0872
i,68.3418,0.0930,0.1890,0.0985
t,68.4375,0.1040,0.1866,0.1185
 ,69.0879,0.0840,0.1656,0.0862
q,69.7466,0.1165,0.1944,0.0963
u,69.7571,0.0903,0.1110,0.1053
i,69.7689,0.1184,0.1175,0.0939
e,70.2653,0.0838,0.1436,0.0848
h,70.2945,0.0113,0.1023,0.0126
BACKSPACE,70.3093,0.0225,0.0530,0.0081
t,70.3626,0.0086,0.1026,0.0104
l,70.3721,0.1025,0.1971,0.1153
y,71.4401,0.1151,0.1345,0.0924
 ,71.4485,0.0912,0.1346,0.1049
a,72.0946,0.1119,0.1597,0.1170
w,72.2286,0.1105,0.1946,0.1116
a,72.2408,0.1028,0.1813,0.0817
y,72.2496,0.0842,0.1934,0.1169
 ,72.2586,0.0992,0.1810,0.0816
o,73.1190,0.1165,0.1388,0.0784
n,73.2298,0.1023,0.1034,0.0809
l,73.2419,0.0071,0.1017,0.0120
BACKSPACE,73.2582,0.0201,0.0514,0.0074
 ,73.3096,0.0106,0.1006,0.0111
o,73.6585,0.1029,0.1377,0.1126
d,73.8621,0.0938,0.1315,0.1092
d,73.9200,0.0958,0.1067,0.1047
s,73.9266,0.1040,0.1343,0.0915
 ,73.9419,0.1002,0.1231,0.1057
a,74.4312,0.1061,0.1845,0.1189
n,74.8437,0.0854,0.1761,0.0822
d,74.9184,0.0979,0.1922,0.0799
 ,75.1583,0.0891,0.1242,0.0966
e,75.3341,0.0924,0.0965,0.1163
n,76.1555,0.1151,0.1854,0.0861
o,76.3705,0.0103,0.1024,0.0081
BACKSPACE,76.3829,0.0172,0.0488,0.0102
d,76.4323,0.0083,0.1001,0.0098
s,77.1161,0.1214,0.1368,0.1156
 ,77.5116,0.1157,0.1821,0.0835
s,77.7723,0.1057,0.1749,0.0932
u,78.4568,0.0884,0.1445,0.0776
c,78.4644,0.0830,0.1691,0.1170
h,79.2895,0.0839,0.1091,0.0976
d,80.2211,0.0130,0.0990,0.0108
BACKSPACE,80.2322,0.0202,0.0511,0.0086
 ,80.2850,0.0118,0.0995,0.0073
a,80.5570,0.0901,0.1840,0.0820
s,80.5678,0.1035,0.1237,0.0931
 ,81.2428,0.1000,0.0964,0.0857
c,81.2982,0.0904,0.1399,0.1103
i,81.3106,0.0942,0.1803,0.1162
BACKSPACE,81.3155,0.0220,0.0530,0.0079
g,81.3183,0.0846,0.1463,0.0985
a,81.3800,0.0903,0.1850,0.1087
r,82.6646,0.0863,0.0992,0.0998
s,82.9278,0.0996,0.1915,0.1160
 ,84.2580,0.0874,0.1034,0.1184
a,84.6363,0.1129,0.1696,0.1126
n,84.6447,0.1150,0.1213,0.1137
d,85.4066,0.0914,0.2005,0.1136
 ,85.4151,0.1058,0.1069,0.1016
BACKSPACE,85.4286,0.0208,0.0499,0.0076
d,86.0506,0.0968,0.1007,0.0898
o,86.0613,0.0917,0.1989,0.0877
u,86.4345,0.1044,0.1281,0.1192
b,86.5953,0.0828,0.1692,0.1140
f,87.0024,0.0104,0.1020,0.0123
BACKSPACE,87.0220,0.0196,0.0482,0.0108
l,87.0704,0.0103,0.0983,0.0122
e,87.0840,0.1036,0.1196,0.1063
 ,88.0784,0.1039,0.1526,0.1083
l,88.7536,0.0124,0.0991,0.0110
BACKSPACE,88.7810,0.0219,0.0504,0.0116
w,88.8325,0.0125,0.1014,0.0071
h,89.5403,0.1169,0.1901,0.1135
i,89.7835,0.0995,0.1398,0.1119
s,89.7933,0.0843,0.1682,0.0863
k,90.9949,0.1146,0.1260,0.1018
i,91.0857,0.0929,0.1863,0.0960
u,91.2317,0.0072,0.0996,0.0097
BACKSPACE,91.2466,0.0209,0.0482,0.0105
e,91.2996,0.0108,0.1019,0.0076
s,91.6575,0.1138,0.1361,0.1075
.,92.0336,0.0794,0.1634,0.0826
 ,92.0444,0.1067,0.1500,0.1061
SHIFT_DOWN,92.4885,0.0098,0.0108,0.0178
I,92.4930,0.0851,0.1136,0.0911
SHIFT_UP,92.5081,0.0071,0.0078,0.0122
e,92.8070,0.0111,0.0996,0.0092
BACKSPACE,92.8225,0.0215,0.0526,0.0084
',92.8693,0.0083,0.1026,0.0121
d,92.8823,0.0965,0.1265,0.0823
 ,92.9714,0.0985,0.1429,0.0922
j,94.0139,0.1117,0.0964,0.0813
u,94.3336,0.1028,0.1848,0.0848
s,94.4919,0.1167,0.1068,0.0855
t,95.0517,0.0899,0.1650,0.1184
 ,95.0634,0.1104,0.1409,0.1039
w,95.1576,0.0120,0.1024,0.0117
BACKSPACE,95.1831,0.0206,0.0489,0.0117
t,95.2311,0.0125,0.1008,0.0090
d,96.0597,0.0122,0.0980,0.0081
BACKSPACE,96.0895,0.0186,0.0513,0.0130
u,96.1345,0.0123,0.1023,0.0075
r,96.9529,0.1088,0.1115,0.1020
n,96.9614,0.0847,0.1785,0.0781
e,96.9750,0.0874,0.1319,0.1090
d,97.3777,0.1124,0.1130,0.1098
 ,97.5622,0.0966,0.1590,0.1071
o,97.8811,0.0991,0.1431,0.0860
f,98.4033,0.0072,0.0991,0.0107
BACKSPACE,98.4303,0.0196,0.0521,0.0115
n,98.4775,0.0117,0.0992,0.0110
 ,99.5337,0.1064,0.0910,0.0918
h,99.8988,0.0078,0.1015,0.0074
BACKSPACE,99.9207,0.0218,0.0497,0.0112
s,99.9741,0.0106,0.0982,0.0119
o,100.0363,0.0936,0.1550,0.0792
m,100.0420,0.1110,0.1006,0.1187
e,100.4781,0.0937,0.1381,0.1062
 ,100.4912,0.1074,0.0983,0.1108
m,101.0923,0.1185,0.1426,0.1088
g,101.4078,0.0115,0.1025,0.0075
BACKSPACE,101.4252,0.0222,0.0498,0.0094
o,101.4725,0.0100,0.1022,0.0092
o,101.6689,0.0129,0.1016,0.0092
BACKSPACE,101.6932,0.0173,0.0501,0.0123
r,101.7389,0.0124,0.1029,0.0117
e,102.2375,0.1087,0.1323,0.0817
 ,102.6609,0.0918,0.1048,0.0802
h,102.6686,0.0884,0.1241,0.0937
o,102.6770,0.0848,0.1206,0.0901
t,103.1263,0.1191,0.1878,0.1203
 ,103.2985,0.0916,0.1717,0.0877
w,103.7466,0.1156,0.1441,0.0894
a,103.8289,0.1141,0.2000,0.1134
t,103.8851,0.1043,0.1394,0.1032
e,103.8942,0.1058,0.1244,0.0965
r,104.7943,0.0863,0.1479,0.1037
a,105.1271,0.0073,0.1020,0.0118
BACKSPACE,105.1565,0.0182,0.0527,0.0104
 ,105.2069,0.0127,0.1016,0.0088
a,105.3921,0.0787,0.1469,0.1132
n,105.7055,0.1140,0.1666,0.0898
d,105.7209,0.1105,0.1581,0.1091
 ,105.7336,0.0983,0.0933,0.1092
w,105.7429,0.0820,0.1895,0.0956
y,105.7538,0.0094,0.1015,0.0118
BACKSPACE,105.7724,0.0203,0.0502,0.0112
a,105.8254,0.0109,0.1015,0.0078
s,106.5575,0.0893,0.1886,0.0956
 ,106.8160,0.1042,0.1650,0.1204
b,107.2014,0.0102,0.0976,0.0097
BACKSPACE,107.2242,0.0177,0.0487,0.0101
t,107.2737,0.0116,0.1012,0.0093
h,107.2854,0.0904,0.1741,0.1125
i,107.2974,0.1084,0.1895,0.1153
b,107.5628,0.0092,0.0990,0.0126
BACKSPACE,107.5926,0.0199,0.0509,0.0119
n,107.6425,0.0091,0.1026,0.0094
k,108.0341,0.0912,0.1514,0.1070
i,108.0411,0.0863,0.1707,0.1190
n,108.0555,0.0972,0.1432,0.0973
z,108.2549,0.0113,0.1026,0.0077
BACKSPACE,108.2737,0.0228,0.0514,0.0075
g,108.3247,0.0079,0.1020,0.0100
 ,108.5461,0.1106,0.1808,0.0907
a,108.8856,0.1160,0.1464,0.1003
f,108.8978,0.0092,0.0994,0.0095
BACKSPACE,108.9145,0.0194,0.0489,0.0088
b,108.9651,0.0098,0.0973,0.0129
o,110.3198,0.1016,0.1073,0.1005
u,110.3278,0.0992,0.1465,0.0827
t,110.3376,0.0979,0.1862,0.0940
 ,111.0400,0.0978,0.1278,0.1130
w,111.2996,0.0943,0.1456,0.0828
z,111.6577,0.0104,0.0987,0.0103
BACKSPACE,111.6834,0.0182,0.0472,0.0098
o,111.7315,0.0116,0.0986,0.0096
m,112.2262,0.1174,0.1266,0.1034
d,112.4893,0.0079,0.1000,0.0109
BACKSPACE,112.5026,0.0228,0.0512,0.0074
e,112.5571,0.0109,0.1025,0.0103
n,113.1826,0.0879,0.1310,0.1165
 ,113.1892,0.0994,0.1605,0.0979
a,113.2029,0.0815,0.1802,0.1141
n,113.2101,0.1105,0.1006,0.0905
d,113.2192,0.1132,0.1217,0.0905
m,113.2290,0.0114,0.1005,0.0079
BACKSPACE,113.2431,0.0206,0.0473,0.0114
 ,113.2969,0.0115,0.0975,0.0102
o,113.6712,0.0076,0.1002,0.0109
BACKSPACE,113.6931,0.0221,0.0503,0.0072
c,113.7400,0.0120,0.0987,0.0098
i,113.7511,0.1086,0.1409,0.0894
g,114.1658,0.1091,0.1466,0.1006
a,114.4911,0.0857,0.1492,0.0806
r,114.5001,0.1174,0.1376,0.1017
s,114.5060,0.0964,0.1686,0.1063
 ,114.5194,0.0851,0.1098,0.1005
y,114.5304,0.0080,0.1014,0.0115
BACKSPACE,114.5472,0.0186,0.0516,0.0107
w,114.6002,0.0075,0.1029,0.0083
h,114.7508,0.1054,0.1117,0.0853
e,115.3600,0.1190,0.1928,0.1055
n,116.2079,0.0961,0.1629,0.1074
 ,116.6025,0.1113,0.1098,0.1008
t,117.2459,0.1057,0.1093,0.0976
h,117.7983,0.1025,0.1378,0.1214
k,118.1093,0.0099,0.1012,0.0076
BACKSPACE,118.1323,0.0228,0.0487,0.0116
e,118.1846,0.0081,0.1025,0.0090
r,118.9079,0.0869,0.1817,0.0914
e,119.7794,0.1017,0.1178,0.0811
 ,120.0549,0.0778,0.1474,0.0945
w,120.7081,0.0993,0.1447,0.0825
a,120.9501,0.0989,0.1303,0.1188
s,121.1875,0.0872,0.1825,0.0932
 ,121.1993,0.0860,0.0919,0.1033
a,121.2066,0.1070,0.1567,0.0849
e,121.2905,0.0125,0.1017,0.0122
BACKSPACE,121.3147,0.0187,0.0481,0.0095
 ,121.3646,0.0123,0.1024,0.0127
n,121.3758,0.1089,0.1728,0.0927
o,121.3831,0.1158,0.1568,0.1002
BACKSPACE,121.3932,0.0197,0.0513,0.0113
i,121.4460,0.1151,0.1012,0.1145
s,121.6717,0.0904,0.0970,0.1127
e,122.6541,0.0972,0.1402,0.0828
n,122.8806,0.0104,0.0991,0.0127
BACKSPACE,122.9033,0.0217,0.0520,0.0118
 ,122.9558,0.0117,0.1000,0.0104
l,123.5104,0.1196,0.1354,0.1095
i,123.9476,0.1162,0.1310,0.1194
k,123.9562,0.0868,0.1936,0.1080
e,123.9663,0.1128,0.1713,0.0860
 ,124.3448,0.1155,0.1934,0.1054
a,124.9892,0.0944,0.1997,0.1027
 ,125.4973,0.0880,0.1913,0.1141
h,125.5117,0.1021,0.1709,0.1080
e,125.7209,0.1014,0.1115,0.1116
r,125.7280,0.0900,0.0999,0.0858
d,126.9396,0.0911,0.1520,0.0884
z,127.9963,0.0082,0.1006,0.0127
BACKSPACE,128.0191,0.0200,0.0478,0.0110
 ,128.0726,0.0121,0.0995,0.0094
o,128.9442,0.0851,0.1026,0.1028
t,128.9571,0.0079,0.1003,0.0114
BACKSPACE,128.9635,0.0192,0.0509,0.0090
f,129.0139,0.0076,0.1000,0.0071
 ,129.8534,0.1138,0.1342,0.1014
b,130.8256,0.0989,0.1466,0.0990
q,130.8356,0.0078,0.1023,0.0119
BACKSPACE,130.8483,0.0213,0.0505,0.0130
u,130.9005,0.0081,0.0992,0.0118
f,130.9188,0.1082,0.1216,0.1049
BACKSPACE,130.9264,0.0224,0.0526,0.0115
f,131.6013,0.1129,0.1768,0.1065
a,131.8167,0.1149,0.1959,0.0958
l,132.2042,0.0913,0.1691,0.1084
o,132.2117,0.0989,0.1418,0.0880
e,132.2217,0.1059,0.1478,0.0929
c,132.2347,0.0109,0.1014,0.0080
BACKSPACE,132.2495,0.0208,0.0525,0.0130
s,132.2994,0.0077,0.0999,0.0117
 ,132.6374,0.0946,0.1719,0.0950
h,132.8193,0.0081,0.1019,0.0088
BACKSPACE,132.8387,0.0225,0.0499,0.0074
c,132.8918,0.0084,0.1008,0.0110
o,133.0790,0.0852,0.1952,0.1141
m,133.3832,0.0819,0.1369,0.1179
i,133.5822,0.1140,0.1417,0.0781
b,134.2282,0.0115,0.0973,0.0124
BACKSPACE,134.2556,0.0184,0.0488,0.0097
n,134.3078,0.0104,0.1010,0.0089
g,134.3169,0.0850,0.1196,0.0895
 ,134.3303,0.1175,0.1574,0.1108
d,134.8363,0.0878,0.1782,0.1190
o,134.8410,0.0962,0.1482,0.0832
w,134.8566,0.0972,0.1911,0.0848
o,134.9015,0.0106,0.1005,0.0105
BACKSPACE,134.9355,0.0213,0.0506,0.0095
n,134.9827,0.0108,0.1006,0.0106
 ,134.9920,0.1092,0.1591,0.1031
t,135.3155,0.0956,0.1566,0.0914
h,135.3286,0.0892,0.1643,0.1074
j,135.7960,0.0091,0.1006,0.0113
BACKSPACE,135.8056,0.0179,0.0477,0.0103
e,135.8547,0.0122,0.1017,0.0112
w,135.8641,0.0075,0.1008,0.0087
BACKSPACE,135.8871,0.0178,0.0491,0.0103
 ,135.9408,0.0129,0.1015,0.0120
t,136.6568,0.1011,0.1007,0.0981
w,136.6688,0.0920,0.1024,0.1054
o,136.6785,0.0930,0.1584,0.1186
 ,136.6866,0.1047,0.1839,0.0896
s,136.7702,0.1146,0.1573,0.1059
t,136.8402,0.0866,0.1019,0.0874
e,137.0985,0.1076,0.1437,0.0926
p,137.7546,0.1155,0.1325,0.0991
s,137.7675,0.0818,0.1098,0.1021
 ,138.4175,0.1056,0.1243,0.1070
t,138.7990,0.1175,0.1447,0.1058
h,138.8100,0.1007,0.1008,0.0917
a,138.8755,0.1105,0.1809,0.1007
t,138.8899,0.1074,0.1219,0.0967
 ,138.9329,0.0848,0.1327,0.1194
l,139.3821,0.0815,0.1480,0.0803
j,139.9541,0.0083,0.1007,0.0124
BACKSPACE,139.9771,0.0201,0.0487,0.0088
e,140.0239,0.0110,0.0987,0.0076
a,140.5660,0.1055,0.1257,0.1075
d,141.0542,0.0978,0.1620,0.0996
 ,141.0606,0.1066,0.1778,0.0923
t,141.1233,0.0797,0.1518,0.1044
o,141.2088,0.1120,0.1301,0.0855
