Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
n,37.1611,0.1048,0.1645,0.0849
u,37.1719,0.0943,0.1288,0.1128
z,37.4931,0.1117,0.0997,0.1168
z,37.6834,0.0946,0.0946,0.1204
l,37.7843,0.0865,0.1428,0.0887
e,37.7928,0.0830,0.1361,0.0811
d,37.8030,0.0856,0.1318,0.0772
 ,37.8111,0.0924,0.1257,0.0866
i,38.2713,0.1119,0.1201,0.1053
n,38.5811,0.1040,0.1312,0.0866
z,38.5905,0.0099,0.1011,0.0103
BACKSPACE,38.6122,0.0195,0.0492,0.0091
t,38.6652,0.0119,0.1013,0.0081
o,38.6759,0.0990,0.1246,0.0954
 ,39.0631,0.1080,0.1643,0.0928
h,39.0709,0.0852,0.1555,0.1089
s,39.5737,0.0118,0.0996,0.0071
BACKSPACE,39.5907,0.0223,0.0480,0.0087
i,39.6428,0.0126,0.1024,0.0089
s,39.6513,0.1117,0.1516,0.0841
n,40.4361,0.0100,0.0982,0.0124
BACKSPACE,40.4527,0.0216,0.0496,0.0111
 ,40.4998,0.0086,0.1009,0.0112
b,40.5638,0.0838,0.1253,0.0899
r,40.8216,0.0847,0.0875,0.0991
e,40.8277,0.0863,0.1598,0.1185
a,40.8519,0.0877,0.1385,0.1180
s,40.8766,0.1100,0.1382,0.0903
t,40.8853,0.0830,0.1464,0.0956
 ,41.3828,0.1144,0.1572,0.1108
i,41.6102,0.0965,0.1573,0.0962
n,41.7287,0.1142,0.1246,0.1104
BACKSPACE,41.7376,0.0209,0.0490,0.0100
 ,41.7388,0.0980,0.1689,0.1051
a,42.0753,0.1126,0.1885,0.0871
n,42.7077,0.0992,0.1579,0.1173
 ,42.7198,0.0986,0.1621,0.0828
e,43.5427,0.0914,0.1156,0.1063
a,43.9943,0.0085,0.1005,0.0078
BACKSPACE,44.0042,0.0213,0.0509,0.0087
f,44.0598,0.0073,0.1011,0.0108
o,44.1052,0.0078,0.1009,0.0110
BACKSPACE,44.1254,0.0203,0.0502,0.0094
f,44.1769,0.0127,0.0976,0.0113
o,44.6249,0.1130,0.1917,0.0830
r,44.6352,0.1157,0.2006,0.1024
t,44.6402,0.1020,0.0965,0.1111
 ,44.6507,0.1185,0.1572,0.1116
t,45.6741,0.0970,0.1713,0.1071
o,45.8487,0.1156,0.1315,0.1017
 ,46.0529,0.0808,0.1304,0.0992
e,46.4108,0.0839,0.1642,0.1024
s,46.6015,0.1046,0.1426,0.0964
c,46.9329,0.1178,0.1531,0.1120
a,47.2852,0.0894,0.0952,0.1105
p,47.5415,0.1175,0.1861,0.1188
BACKSPACE,47.9759,0.0170,0.0523,0.0116
 ,47.9775,0.1172,0.1433,0.1108
t,48.2823,0.1001,0.1585,0.1100
h,48.7877,0.1116,0.0972,0.0939
e,49.3429,0.1152,0.0910,0.0970
n,49.3518,0.0129,0.1027,0.0121
BACKSPACE,49.3712,0.0181,0.0499,0.0120
 ,49.4202,0.0120,0.1024,0.0092
v,49.9285,0.0984,0.1676,0.0908
i,49.9365,0.0902,0.1291,0.1107
l,50.5412,0.0850,0.1449,0.1022
e,51.0970,0.1156,0.1413,0.1049
w,51.8376,0.0110,0.1024,0.0104
BACKSPACE,51.8607,0.0174,0.0477,0.0096
 ,51.9151,0.0102,0.0994,0.0082
y,52.8232,0.0113,0.1024,0.0106
BACKSPACE,52.8369,0.0215,0.0517,0.0085
w,52.8915,0.0109,0.1026,0.0116
h,53.1963,0.0106,0.1019,0.0124
BACKSPACE,53.2114,0.0190,0.0504,0.0093
i,53.2609,0.0117,0.0977,0.0106
n,53.8235,0.1061,0.0911,0.0915
h,53.9676,0.0111,0.0975,0.0091
BACKSPACE,53.9871,0.0194,0.0489,0.0101
d,54.0373,0.0117,0.1007,0.0111
",",54.0461,0.0834,0.1463,0.1018
o,54.6197,0.0130,0.1008,0.0114
BACKSPACE,54.6438,0.0219,0.0499,0.0088
 ,54.6980,0.0108,0.1024,0.0128
c,54.7078,0.0072,0.0993,0.0085
BACKSPACE,54.7290,0.0229,0.0496,0.0094
s,54.7784,0.0123,0.0998,0.0128
l,55.1763,0.1117,0.1036,0.0791
i,55.8606,0.1060,0.1547,0.1195
p,55.8699,0.0988,0.0927,0.0884
p,56.8522,0.0929,0.1538,0.1150
e,56.9794,0.0985,0.1698,0.0999
d,57.3826,0.1017,0.1483,0.1003
 ,57.5489,0.0962,0.1957,0.1019
q,57.5547,0.0852,0.1534,0.0942
u,57.5685,0.1011,0.1917,0.0815
i,57.6906,0.1104,0.1746,0.0926
c,57.9417,0.1175,0.1192,0.0960
k,58.4648,0.0891,0.1379,0.1046
l,58.6139,0.0852,0.1226,0.0795
y,59.3925,0.0939,0.0914,0.0921
 ,59.5775,0.1171,0.1686,0.0972
t,60.0525,0.1126,0.1871,0.1106
h,60.0611,0.1108,0.0913,0.0933
r,60.7073,0.1069,0.1824,0.0880
o,61.1443,0.0861,0.1044,0.1048
u,61.3631,0.0885,0.1425,0.0820
g,61.5751,0.0912,0.1795,0.1124
h,62.0531,0.0814,0.1360,0.0860
 ,62.3592,0.1159,0.1034,0.0899
t,62.3669,0.1120,0.1637,0.0866
h,62.3785,0.1006,0.1979,0.1037
e,62.8329,0.1155,0.1484,0.1100
 ,63.1356,0.1055,0.1961,0.0803
BACKSPACE,63.1464,0.0184,0.0509,0.0084
g,63.3419,0.1146,0.1637,0.1098
l,63.9772,0.1099,0.1151,0.0810
a,64.3448,0.0801,0.1250,0.1037
s,64.8046,0.0893,0.1450,0.1029
 ,65.7322,0.1073,0.1897,0.1113
w,65.7418,0.0099,0.0991,0.0118
BACKSPACE,65.7718,0.0222,0.0473,0.0074
d,65.8220,0.0125,0.0972,0.0096
o,65.9552,0.1033,0.0991,0.0922
b,67.2353,0.0121,0.1029,0.0114
BACKSPACE,67.2551,0.0221,0.0490,0.0101
o,67.3027,0.0127,0.0978,0.0090
r,67.3141,0.0831,0.1137,0.0912
s,67.8290,0.0812,0.1674,0.1005
 ,68.3418,0.1126,0.1319,0.1020
o,68.6291,0.0876,0.1342,0.1101
f,68.6384,0.1083,0.1060,0.0873
c,68.6461,0.0114,0.1020,0.0125
BACKSPACE,68.6636,0.0181,0.0506,0.0084
 ,68.7138,0.0071,0.0974,0.0106
SHIFT_DOWN,68.7240,0.0116,0.0117,0.0185
V,68.7256,0.1117,0.1319,0.0857
SHIFT_UP,68.7430,0.0089,0.0088,0.0113
i,69.8633,0.0811,0.1260,0.1017
e,70.4539,0.0096,0.0970,0.0120
BACKSPACE,70.4716,0.0181,0.0492,0.0121
c,70.5187,0.0118,0.1007,0.0101
t,71.0618,0.1132,0.1286,0.0847
o,71.5810,0.0992,0.1001,0.1086
r,71.5892,0.1062,0.1030,0.0813
x,71.6027,0.0115,0.0984,0.0103
BACKSPACE,71.6165,0.0208,0.0478,0.0078
y,71.6670,0.0119,0.1004,0.0103
 ,71.9928,0.0906,0.1643,0.0935
SHIFT_DOWN,72.5760,0.0084,0.0078,0.0217
M,72.5764,0.0991,0.1002,0.1000
SHIFT_UP,72.5924,0.0119,0.0102,0.0100
a,72.8888,0.0875,0.1914,0.0949
n,73.3077,0.0838,0.1126,0.1112
s,73.8500,0.1101,0.1667,0.1045
i,74.9592,0.1075,0.0987,0.1091
o,74.9672,0.0892,0.1750,0.1107
n,74.9754,0.0934,0.1941,0.1178
s,75.0591,0.0930,0.1716,0.0946
",",75.7036,0.0907,0.1809,0.1034
 ,75.8371,0.1113,0.1755,0.0978
t,76.2207,0.1115,0.1192,0.0857
h,76.4389,0.1180,0.1126,0.1088
o,76.4460,0.1008,0.1791,0.0818
u,76.5180,0.1174,0.1087,0.1137
g,76.5334,0.0817,0.0952,0.1067
h,77.1633,0.0870,0.1512,0.1078
 ,77.1689,0.0904,0.1418,0.0961
n,77.7124,0.1044,0.1961,0.0948
o,77.7207,0.1137,0.1663,0.1036
t,77.7325,0.0863,0.1446,0.0976
 ,77.7404,0.0839,0.1296,0.1070
q,78.2482,0.0914,0.1045,0.0986
u,78.3180,0.0982,0.1472,0.1216
i,78.3239,0.0827,0.1078,0.1050
c,78.6380,0.1169,0.1769,0.1163
l,79.4697,0.0093,0.1014,0.0090
BACKSPACE,79.5019,0.0210,0.0516,0.0091
k,79.5504,0.0080,0.0980,0.0085
l,79.6614,0.0971,0.1377,0.1028
y,80.5807,0.1060,0.1363,0.0885
 ,81.3304,0.1092,0.1869,0.0873
e,82.1277,0.0887,0.1922,0.1173
n,82.3510,0.1029,0.1666,0.0980
o,82.3652,0.1146,0.1387,0.1000
u,82.8653,0.0957,0.1122,0.0880
g,83.4552,0.1096,0.1390,0.1164
h,83.8671,0.0825,0.1207,0.1173
 ,84.4358,0.1179,0.1492,0.1086
t,85.1116,0.1072,0.1346,0.1024
o,85.9558,0.1013,0.1122,0.1043
 ,86.5417,0.0821,0.1594,0.0932
p,86.9242,0.0902,0.1724,0.0994
r,87.3499,0.0975,0.1824,0.0859
e,87.3612,0.0870,0.1562,0.1087
v,88.0505,0.0915,0.0983,0.0877
e,88.1232,0.1107,0.1270,0.0838
n,88.5030,0.1153,0.1317,0.0785
t,89.1396,0.0995,0.1244,0.0966
 ,89.4265,0.0998,0.1212,0.0811
a,89.4341,0.0948,0.0938,0.1069
 ,90.0508,0.0899,0.1558,0.1103
s,90.4494,0.1199,0.0945,0.0942
w,90.6293,0.1146,0.1105,0.1037
r,90.6403,0.0086,0.1008,0.0096
BACKSPACE,90.6570,0.0190,0.0495,0.0088
i,90.7035,0.0093,0.0991,0.0101
r,91.8358,0.1174,0.1396,0.1134
l,92.0400,0.0890,0.1338,0.0890
 ,92.5453,0.0918,0.1979,0.1086
o,92.5946,0.1152,0.1518,0.0991
f,92.6074,0.1194,0.1351,0.1026
 ,92.6131,0.1125,0.1353,0.1038
g,92.6221,0.1037,0.1273,0.0956
r,93.0918,0.1163,0.1870,0.0933
i,93.1676,0.1060,0.0985,0.1184
t,93.4418,0.1093,0.1371,0.0853
t,93.6787,0.1035,0.1122,0.1146
y,94.1053,0.0879,0.1599,0.1079
 ,94.5778,0.0941,0.1413,0.1143
d,94.7091,0.0949,0.1375,0.0781
u,94.9269,0.0851,0.1399,0.1078
s,95.3480,0.1214,0.1835,0.1190
t,95.9263,0.1061,0.1883,0.0776
 ,96.0813,0.1150,0.1346,0.0899
f,96.0928,0.1097,0.1887,0.0857
o,97.0455,0.0127,0.0975,0.0072
BACKSPACE,97.0773,0.0198,0.0521,0.0080
r,97.1264,0.0088,0.1001,0.0099
o,97.1702,0.1046,0.1787,0.1186
m,97.1746,0.1000,0.0954,0.0819
 ,97.7478,0.1108,0.1629,0.0997
e,97.7635,0.0968,0.1714,0.0812
n,97.9148,0.1166,0.1607,0.1185
p,98.7701,0.0079,0.0982,0.0103
BACKSPACE,98.7871,0.0173,0.0484,0.0082
t,98.8329,0.0095,0.1025,0.0121
e,99.3962,0.1047,0.0989,0.1216
r,99.4051,0.0887,0.1101,0.1151
i,99.4519,0.0995,0.1007,0.1201
v,99.8803,0.0124,0.0974,0.0110
BACKSPACE,99.9062,0.0213,0.0487,0.0098
n,99.9560,0.0097,0.0971,0.0104
g,100.3832,0.0970,0.1443,0.1058
 ,100.6625,0.0810,0.1677,0.1182
u,100.6743,0.0094,0.1012,0.0108
BACKSPACE,100.6849,0.0220,0.0524,0.0086
a,100.7312,0.0119,0.0978,0.0095
a,101.2672,0.0097,0.0976,0.0088
BACKSPACE,101.2906,0.0203,0.0479,0.0123
l,101.3426,0.0074,0.0983,0.0080
o,102.7505,0.1148,0.1823,0.0948
n,103.1452,0.1098,0.0988,0.0878
g,103.1603,0.1226,0.1393,0.1145
 ,103.8551,0.0944,0.1502,0.1109
w,103.8609,0.0832,0.1835,0.1110
d,104.8080,0.0093,0.0989,0.0084
BACKSPACE,104.8225,0.0213,0.0472,0.0104
i,104.8732,0.0120,0.0988,0.0124
t,105.0420,0.0842,0.1920,0.1081
m,105.0484,0.0084,0.0971,0.0095
BACKSPACE,105.0700,0.0216,0.0526,0.0088
h,105.1219,0.0074,0.1028,0.0086
g,105.3312,0.0099,0.1011,0.0116
BACKSPACE,105.3533,0.0222,0.0473,0.0074
 ,105.3994,0.0101,0.1014,0.0123
h,105.6099,0.0836,0.1183,0.1080
z,105.6237,0.0082,0.0971,0.0082
BACKSPACE,105.6400,0.0173,0.0521,0.0070
i,105.6938,0.0095,0.1027,0.0070
m,106.4069,0.1036,0.0960,0.0932
d,106.4170,0.0097,0.1023,0.0114
BACKSPACE,106.4324,0.0216,0.0470,0.0112
.,106.4810,0.0075,0.0991,0.0111
 ,106.8210,0.0889,0.1631,0.1176
 ,106.8987,0.0867,0.1865,0.1212
SHIFT_DOWN,107.4851,0.0105,0.0099,0.0183
T,107.4869,0.0999,0.1297,0.1039
SHIFT_UP,107.5059,0.0072,0.0091,0.0090
h,107.4930,0.1123,0.0997,0.0906
e,107.5074,0.1160,0.1224,0.1134
 ,107.8859,0.0939,0.1592,0.0894
d,108.0870,0.0096,0.1019,0.0076
BACKSPACE,108.1095,0.0191,0.0480,0.0109
h,108.1615,0.0081,0.0974,0.0090
a,108.1711,0.0920,0.1994,0.1047
l,108.3643,0.1032,0.0985,0.0891
l,109.1904,0.1046,0.1638,0.0843
w,109.4966,0.0950,0.1939,0.0960
a,109.8905,0.1195,0.1574,0.0911
v,110.2327,0.0081,0.1029,0.0086
BACKSPACE,110.2542,0.0182,0.0512,0.0100
y,110.3024,0.0085,0.1028,0.0082
 ,111.0218,0.1162,0.1980,0.1077
s,111.6070,0.1193,0.1538,0.0852
m,112.0791,0.1141,0.1534,0.1097
p,112.6891,0.0095,0.1022,0.0111
BACKSPACE,112.7059,0.0172,0.0493,0.0108
e,112.7528,0.0077,0.0998,0.0108
l,112.7636,0.0943,0.1603,0.0879
t,113.4910,0.1091,0.1400,0.1111
 ,113.9647,0.1154,0.1337,0.1016
o,113.9730,0.1188,0.1681,0.0917
f,114.1994,0.1153,0.1822,0.0936
z,114.5507,0.0095,0.1014,0.0085
BACKSPACE,114.5627,0.0219,0.0510,0.0120
 ,114.6125,0.0076,0.0987,0.0083
b,114.9245,0.0833,0.1992,0.1139
o,114.9288,0.0912,0.1351,0.0928
i,114.9442,0.1090,0.1921,0.1228
y,115.4212,0.0100,0.0981,0.0100
BACKSPACE,115.4377,0.0212,0.0494,0.0099
l,115.4848,0.0103,0.0976,0.0088
e,115.6062,0.1023,0.1878,0.0898
d,116.0159,0.0840,0.1155,0.0835
 ,116.3692,0.0814,0.1292,0.1203
c,118.2339,0.1136,0.1217,0.0802
a,118.4020,0.0957,0.1174,0.0972
b,119.5067,0.1040,0.1915,0.0856
b,119.5175,0.1063,0.1263,0.1211
a,119.8387,0.0817,0.1823,0.1075
k,120.0970,0.0111,0.1010,0.0105
BACKSPACE,120.1281,0.0193,0.0503,0.0093
g,120.1793,0.0120,0.1009,0.0082
e,120.7453,0.1066,0.1840,0.0807
 ,120.7569,0.0979,0.0941,0.0900
c,121.3678,0.0092,0.1014,0.0087
BACKSPACE,121.3794,0.0226,0.0529,0.0070
a,121.4314,0.0095,0.1004,0.0113
n,122.0346,0.0986,0.1108,0.1083
d,122.0408,0.0905,0.1353,0.0808
 ,122.5992,0.1110,0.1212,0.1051
o,122.6105,0.1000,0.1958,0.1054
l,123.7684,0.1051,0.1121,0.0905
d,124.0054,0.1161,0.1441,0.0836
 ,125.4098,0.0910,0.1525,0.0937
r,126.5422,0.0823,0.1592,0.1036
a,126.8626,0.0985,0.1052,0.1013
g,127.1478,0.0893,0.1789,0.1001
 ,127.1562,0.0887,0.1927,0.0883
m,127.1644,0.1056,0.1460,0.1176
a,127.2656,0.0823,0.1683,0.1030
t,127.2758,0.1040,0.0996,0.1193
s,127.2882,0.0838,0.1614,0.0841
.,127.2930,0.1164,0.1833,0.0923
 ,128.2876,0.1125,0.2008,0.0885
SHIFT_DOWN,128.7757,0.0096,0.0080,0.0192
A,128.7757,0.0868,0.1838,0.0991
SHIFT_UP,128.7919,0.0094,0.0095,0.0072
t,128.7813,0.0966,0.1532,0.0897
 ,129.4163,0.1178,0.1692,0.1171
o,129.4296,0.1037,0.1048,0.0881
n,129.7297,0.1036,0.1566,0.0979
e,130.4197,0.0957,0.1871,0.0995
 ,130.9915,0.0791,0.1043,0.1103
e,131.0045,0.0885,0.1288,0.1007
BACKSPACE,131.0135,0.0193,0.0514,0.0117
n,131.8140,0.0882,0.1922,0.0913
d,132.3595,0.1098,0.1714,0.0836
 ,132.3666,0.1112,0.1525,0.0986
o,133.1463,0.0895,0.1917,0.0972
f,133.5182,0.0963,0.1303,0.0862
 ,133.8100,0.0891,0.1163,0.1061
i,133.8803,0.0884,0.1131,0.0911
t,134.4735,0.0911,0.1015,0.1043
 ,135.2602,0.1161,0.1951,0.1062
a,135.2682,0.0892,0.0986,0.1043
 ,135.7973,0.1047,0.1708,0.0917
c,135.9054,0.0905,0.0988,0.0967
n,136.3342,0.0088,0.0986,0.0115
BACKSPACE,136.3570,0.0219,0.0476,0.0090
o,136.4059,0.0096,0.0980,0.0110
l,137.0680,0.1052,0.1610,0.1103
o,137.5867,0.0884,0.1187,0.0911
u,137.8376,0.0924,0.1224,0.1118
r,138.7441,0.1132,0.1920,0.1171
e,139.4832,0.1195,0.1793,0.0905
z,139.6549,0.0117,0.0983,0.0089
BACKSPACE,139.6725,0.0207,0.0506,0.0125
d,139.7186,0.0077,0.0999,0.0115
 ,140.3415,0.1185,0.0973,0.1024
p,140.5268,0.1005,0.1698,0.1111
o,140.5361,0.0915,0.1448,0.0865
s,140.8772,0.0786,0.1388,0.1160
m,141.0128,0.0071,0.1024,0.0112
BACKSPACE,141.0305,0.0175,0.0491,0.0080
t,141.0814,0.0071,0.1018,0.0116
e,141.0909,0.1083,0.1130,0.1110
r,141.1019,0.0967,0.1822,0.0934
",",141.5710,0.0847,0.1303,0.1064
 ,141.5781,0.0991,0.1046,0.1066
t,142.2802,0.1049,0.1757,0.1140
o,142.8673,0.1099,0.1091,0.0851
 ,142.8784,0.1083,0.0999,0.1145
l,143.1506,0.0992,0.1287,0.0859
a,143.1628,0.1150,0.1448,0.0981
r,143.7039,0.1010,0.1698,0.1036
g,144.2710,0.0995,0.1401,0.0861
e,144.6269,0.1008,0.1260,0.1102
p,145.0278,0.0072,0.1015,0.0076
BACKSPACE,145.0592,0.0185,0.0500,0.0095
 ,145.1045,0.0090,0.0983,0.0105
f,145.8666,0.0855,0.1138,0.0787
o,146.4114,0.0833,0.1259,0.1009
r,146.6476,0.1136,0.1617,0.0862
 ,146.7302,0.1018,0.1497,0.1006
i,147.2826,0.1021,0.1981,0.1120
v,148.3901,0.0125,0.1016,0.0081
BACKSPACE,148.4019,0.0176,0.0491,0.0092
n,148.4526,0.0106,0.0992,0.0091
d,148.4653,0.1131,0.1322,0.1088
o,148.4819,0.0975,0.1768,0.0812
o,148.7684,0.0893,0.1743,0.1069
f,148.7784,0.0117,0.0986,0.0094
BACKSPACE,148.8063,0.0217,0.0479,0.0120
r,148.8553,0.0104,0.0989,0.0119
 ,148.8620,0.0960,0.1896,0.0843
d,150.1270,0.1017,0.1566,0.1027
i,150.1382,0.0944,0.1960,0.1030
s,150.8808,0.0913,0.1373,0.1062
p,150.9244,0.0815,0.1795,0.0854
l,150.9327,0.0785,0.1791,0.1046
a,150.9450,0.1005,0.1329,0.0885
y,150.9511,0.1084,0.1886,0.1074
",",151.1983,0.1187,0.1752,0.0826
 ,152.5635,0.0843,0.1380,0.1150
h,152.5738,0.1121,0.1616,0.1062
a,152.5818,0.1175,0.1979,0.0902
d,152.6720,0.1141,0.1695,0.1088
 ,152.6783,0.0819,0.1454,0.1189
b,152.9114,0.0926,0.1414,0.1060
k,153.5952,0.0094,0.0977,0.0090
BACKSPACE,153.6207,0.0214,0.0518,0.0073
e,153.6742,0.0091,0.1000,0.0107
e,153.6826,0.1129,0.1039,0.1020
n,153.9653,0.1129,0.1418,0.0901
 ,155.0476,0.0952,0.1893,0.0921
t,155.6721,0.1157,0.1359,0.0819
m,155.6849,0.0104,0.1016,0.0092
BACKSPACE,155.7112,0.0187,0.0491,0.0094
a,155.7582,0.0072,0.1007,0.0081
c,156.0997,0.0950,0.1659,0.0987
k,156.6370,0.1220,0.1945,0.0907
e,156.6850,0.1115,0.1406,0.0949
d,156.6942,0.1131,0.1275,0.1056
b,158.4989,0.0091,0.1028,0.0091
BACKSPACE,158.5142,0.0207,0.0485,0.0084
 ,158.5620,0.0121,0.0974,0.0076
t,158.5759,0.0921,0.1052,0.0873
o,158.5857,0.0868,0.1439,0.0864
 ,158.5966,0.0815,0.1513,0.1176
t,158.6058,0.1155,0.1564,0.1042
h,158.6500,0.1013,0.0978,0.1151
e,158.6611,0.0892,0.1110,0.1045
 ,158.7299,0.0873,0.1804,0.1055
w,158.9196,0.0931,0.1199,0.1179
a,159.2006,0.0846,0.1057,0.0887
l,159.9811,0.0994,0.1021,0.1132
l,159.9888,0.0993,0.1285,0.0954
.,159.9981,0.1154,0.1125,0.1023
t,160.4636,0.0085,0.0973,0.0097
BACKSPACE,160.4805,0.0207,0.0521,0.0071
