Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
s,10.5621,0.0849,0.1305,0.0968
a,10.8164,0.0126,0.0973,0.0076
BACKSPACE,10.8302,0.0187,0.0514,0.0112
 ,10.8752,0.0084,0.1005,0.0102
w,11.4290,0.0849,0.1424,0.1100
e,12.1106,0.1157,0.1590,0.0924
r,12.4059,0.1173,0.1629,0.1208
e,12.5376,0.0803,0.1812,0.1183
 ,12.8864,0.1100,0.1506,0.0984
s,12.8997,0.1027,0.1571,0.0971
t,12.9411,0.0901,0.1439,0.0836
r,12.9507,0.0908,0.1058,0.0999
i,12.9604,0.1035,0.1651,0.1088
k,12.9655,0.1053,0.1782,0.1091
i,12.9796,0.0981,0.1900,0.0779
n,13.3216,0.0872,0.1278,0.0913
g,14.1567,0.0940,0.1877,0.1097
 ,14.2989,0.1137,0.1954,0.1048
y,14.5019,0.0106,0.0980,0.0091
BACKSPACE,14.5223,0.0201,0.0474,0.0125
t,14.5704,0.0090,0.1019,0.0099
h,15.1128,0.1082,0.1132,0.1049
b,15.1221,0.0094,0.0993,0.0100
BACKSPACE,15.1451,0.0173,0.0486,0.0117
i,15.1999,0.0094,0.0975,0.0120
r,15.7464,0.1061,0.0926,0.1050
t,16.4024,0.0902,0.1938,0.1177
e,16.8745,0.0981,0.1342,0.0949
e,17.0178,0.0914,0.1595,0.0909
BACKSPACE,17.0288,0.0197,0.0506,0.0113
v,17.7132,0.0093,0.0983,0.0128
BACKSPACE,17.7437,0.0186,0.0472,0.0124
n,17.7936,0.0107,0.0996,0.0087
.,17.9567,0.1032,0.1398,0.1039
 ,18.3650,0.1012,0.1815,0.1001
SHIFT_DOWN,18.3929,0.0098,0.0127,0.0193
W,18.3897,0.0852,0.1359,0.0923
SHIFT_UP,18.4099,0.0083,0.0080,0.0082
i,18.9540,0.1034,0.1234,0.0910
n,18.9614,0.1164,0.1997,0.0946
s,19.4678,0.1110,0.1157,0.0794
t,19.8766,0.0791,0.0884,0.1056
o,19.8873,0.1207,0.1859,0.0835
n,19.9181,0.0997,0.1047,0.1181
 ,19.9697,0.1225,0.1947,0.1146
SHIFT_DOWN,20.3296,0.0071,0.0121,0.0216
S,20.3314,0.1092,0.1133,0.0956
SHIFT_UP,20.3483,0.0083,0.0125,0.0076
m,20.3548,0.0890,0.1157,0.1152
i,20.4723,0.1206,0.1035,0.1089
t,20.6060,0.1124,0.1007,0.1163
h,20.6154,0.1161,0.1023,0.0872
",",20.6266,0.1016,0.1506,0.1141
 ,20.8962,0.0943,0.1485,0.0977
h,21.2440,0.1026,0.1963,0.1063
i,21.2575,0.0915,0.1062,0.1154
s,21.5620,0.1168,0.1965,0.1128
p,21.5898,0.0092,0.1008,0.0089
BACKSPACE,21.6141,0.0214,0.0492,0.0074
 ,21.6634,0.0111,0.1023,0.0078
c,22.5501,0.0974,0.1352,0.0817
h,22.7815,0.0980,0.1600,0.1144
i,22.9616,0.1169,0.1162,0.1137
n,23.6075,0.1136,0.1637,0.1120
BACKSPACE,23.6148,0.0207,0.0497,0.0112
 ,23.8100,0.0892,0.1177,0.1063
n,24.0652,0.1008,0.1390,0.0857
u,24.0755,0.1081,0.1028,0.1013
z,24.5965,0.0850,0.1134,0.0942
z,24.9026,0.0872,0.1061,0.0875
l,25.2875,0.1136,0.1278,0.1013
e,25.2966,0.1051,0.1955,0.0961
d,25.5057,0.0957,0.0979,0.1073
 ,25.7777,0.0826,0.1908,0.1209
y,25.7897,0.0097,0.0997,0.0129
BACKSPACE,25.8081,0.0197,0.0503,0.0118
i,25.8580,0.0103,0.0989,0.0098
n,26.3770,0.1016,0.1186,0.0949
t,26.3864,0.1173,0.1569,0.1063
o,26.6797,0.1137,0.1706,0.1136
 ,26.6905,0.1021,0.1089,0.0783
h,26.9415,0.1020,0.0922,0.0916
i,26.9496,0.1147,0.1014,0.0959
s,27.3006,0.1033,0.1320,0.1223
 ,27.3092,0.1188,0.1070,0.0919
b,27.6570,0.0906,0.1548,0.1095
r,27.7414,0.1023,0.1648,0.1172
e,28.1176,0.1037,0.1591,0.0852
a,28.4517,0.0864,0.1708,0.1060
s,28.4628,0.1210,0.1351,0.0892
h,28.7451,0.0072,0.1022,0.0120
BACKSPACE,28.7589,0.0229,0.0496,0.0101
t,28.8142,0.0129,0.1029,0.0111
 ,28.8206,0.1063,0.1361,0.1062
i,28.9481,0.0977,0.1701,0.0848
n,29.1295,0.0997,0.1898,0.1111
 ,29.1735,0.0936,0.1685,0.0891
a,29.5307,0.1027,0.1941,0.0911
n,29.7526,0.0958,0.0995,0.0940
 ,30.1461,0.1146,0.1390,0.0804
e,30.6109,0.1016,0.1806,0.1165
f,31.0235,0.1158,0.1006,0.1098
f,31.0323,0.0898,0.1070,0.1018
o,31.8147,0.0864,0.1428,0.1085
c,31.8956,0.0085,0.0984,0.0099
BACKSPACE,31.9142,0.0171,0.0502,0.0071
r,31.9601,0.0129,0.0980,0.0111
t,32.3689,0.1061,0.1842,0.0856
 ,32.3763,0.1080,0.1338,0.1149
t,32.5398,0.0849,0.1026,0.1058
o,32.8418,0.0904,0.1058,0.0797
 ,33.4148,0.1081,0.1985,0.1017
BACKSPACE,33.4267,0.0211,0.0495,0.0125
e,33.5016,0.1012,0.1274,0.0942
s,33.5099,0.1146,0.1147,0.1208
c,33.5302,0.1123,0.0989,0.0934
a,33.9561,0.1082,0.1419,0.1136
p,34.3690,0.1200,0.1371,0.1106
e,34.3790,0.1074,0.1453,0.0846
 ,34.5847,0.0815,0.1345,0.1014
t,34.6194,0.0847,0.1014,0.1211
h,34.6296,0.1002,0.1396,0.0886
e,34.6399,0.1045,0.1966,0.0827
 ,35.0502,0.1182,0.1895,0.1160
v,35.7699,0.0848,0.1379,0.0800
i,36.1456,0.0998,0.1509,0.0862
l,36.3168,0.1008,0.1865,0.0983
e,36.3770,0.0942,0.1566,0.0862
 ,36.5925,0.1067,0.1247,0.1047
w,36.6026,0.1089,0.1156,0.1137
i,36.6886,0.1056,0.1596,0.0998
n,37.3374,0.0904,0.1240,0.1155
d,37.3475,0.0875,0.1367,0.0977
",",37.4353,0.1183,0.0960,0.0926
 ,37.6629,0.0832,0.1206,0.1118
k,37.6768,0.0123,0.1020,0.0105
BACKSPACE,37.6828,0.0186,0.0494,0.0070
s,37.7322,0.0104,0.0998,0.0127
l,38.4267,0.1115,0.1596,0.0971
i,38.4387,0.0844,0.0954,0.1087
p,38.6220,0.0918,0.1187,0.1125
p,38.9013,0.0876,0.1178,0.0867
e,39.3949,0.1071,0.1041,0.1198
d,39.4081,0.1194,0.1956,0.0818
 ,39.4145,0.1171,0.1409,0.1141
q,39.4789,0.0954,0.1731,0.0909
u,39.4905,0.0833,0.1949,0.0920
i,39.8276,0.0887,0.1498,0.0952
c,40.2747,0.1208,0.1291,0.0892
k,40.6199,0.0827,0.1638,0.1176
l,41.1590,0.1112,0.1365,0.0962
BACKSPACE,41.1696,0.0189,0.0527,0.0112
y,41.1785,0.1027,0.1978,0.1125
 ,41.2990,0.0849,0.1509,0.1000
t,41.3085,0.0951,0.1635,0.0817
h,41.5370,0.1077,0.1195,0.0887
r,41.5442,0.0944,0.1019,0.0899
o,41.8907,0.1003,0.0992,0.1079
u,41.9474,0.0934,0.1329,0.1152
i,42.3152,0.0073,0.1002,0.0112
BACKSPACE,42.3286,0.0191,0.0519,0.0119
g,42.3804,0.0112,0.1018,0.0096
h,42.6520,0.0947,0.1559,0.0935
 ,43.0246,0.1208,0.1205,0.0937
t,43.5962,0.0966,0.0981,0.0929
h,43.6033,0.0883,0.1620,0.0864
e,43.6714,0.0835,0.1306,0.0931
 ,43.8301,0.1119,0.1776,0.1020
g,44.3824,0.1130,0.1395,0.0934
l,44.3885,0.1090,0.1376,0.1086
a,44.4027,0.1134,0.1057,0.1164
s,44.4086,0.0883,0.1255,0.1024
s,44.4239,0.0986,0.1677,0.0932
 ,44.6485,0.1048,0.1493,0.0859
d,44.7506,0.1178,0.1771,0.0887
o,45.0938,0.0888,0.1247,0.1019
o,45.5071,0.0884,0.1951,0.0927
r,45.7605,0.0965,0.1271,0.1039
s,45.9175,0.1082,0.0975,0.1192
 ,45.9289,0.0953,0.1541,0.0997
o,46.1710,0.0833,0.1925,0.1130
f,46.2256,0.1122,0.1813,0.1166
 ,46.3688,0.0914,0.1332,0.1029
SHIFT_DOWN,46.6723,0.0111,0.0090,0.0214
V,46.6676,0.1113,0.0979,0.0955
SHIFT_UP,46.6921,0.0089,0.0071,0.0102
i,47.0884,0.0813,0.1328,0.1047
c,47.1065,0.1150,0.1851,0.1185
t,47.1336,0.1156,0.1500,0.0957
o,47.4039,0.1106,0.1284,0.1033
r,47.5499,0.0934,0.1405,0.0968
y,47.6033,0.0831,0.1566,0.0983
 ,47.7877,0.0893,0.1290,0.1139
SHIFT_DOWN,47.9912,0.0117,0.0073,0.0188
M,47.9912,0.0978,0.1696,0.1092
SHIFT_UP,48.0115,0.0102,0.0081,0.0112
a,48.2648,0.0829,0.1508,0.0893
n,48.2813,0.1044,0.1160,0.0975
s,48.6495,0.0980,0.1840,0.1021
i,48.6609,0.1064,0.1472,0.1058
o,49.0930,0.1071,0.1035,0.1140
n,49.1034,0.1033,0.1128,0.1027
s,49.5705,0.0958,0.1631,0.0813
",",49.9201,0.1177,0.1293,0.0967
 ,50.0279,0.1088,0.1745,0.0980
t,50.5438,0.0894,0.2006,0.0873
h,50.5547,0.0990,0.1422,0.0874
o,50.5646,0.1049,0.1839,0.0899
u,51.0546,0.0882,0.1654,0.1066
g,51.4563,0.0864,0.1167,0.1007
h,51.4676,0.0976,0.1605,0.0938
u,51.6104,0.0121,0.0995,0.0119
BACKSPACE,51.6380,0.0184,0.0503,0.0086
 ,51.6886,0.0104,0.0985,0.0101
n,51.9005,0.0844,0.1592,0.1106
o,52.1485,0.1194,0.1459,0.0904
t,52.1712,0.1199,0.1825,0.1055
 ,52.1819,0.0811,0.1414,0.0864
q,52.1951,0.1078,0.1989,0.1109
u,52.4106,0.0865,0.1155,0.0792
i,53.1764,0.0947,0.1158,0.0927
c,53.1832,0.1052,0.1139,0.0915
k,53.5097,0.0816,0.1376,0.1150
l,53.5348,0.0886,0.1570,0.1079
y,53.5450,0.0996,0.1680,0.1082
 ,53.8708,0.1051,0.0988,0.1082
e,53.9195,0.0976,0.1115,0.1184
n,53.9736,0.1098,0.1886,0.1153
o,53.9870,0.0957,0.1236,0.1076
u,54.3597,0.1122,0.1970,0.0917
g,54.6406,0.0884,0.1261,0.1076
h,54.6508,0.0855,0.2010,0.1078
 ,54.9124,0.0920,0.1928,0.0886
t,55.0990,0.0872,0.1319,0.1035
o,55.1370,0.1181,0.1846,0.1131
 ,55.3237,0.0988,0.1846,0.0959
p,55.5558,0.1142,0.1917,0.0945
r,55.5657,0.0824,0.1713,0.0846
e,55.8904,0.0805,0.1458,0.1014
v,56.1210,0.0952,0.1463,0.0866
e,56.1451,0.1030,0.1126,0.0845
n,56.5258,0.1083,0.1587,0.0840
y,56.8393,0.0078,0.0988,0.0082
BACKSPACE,56.8470,0.0190,0.0525,0.0082
t,56.9013,0.0121,0.1005,0.0093
 ,56.9078,0.0894,0.1527,0.0894
a,57.1352,0.1019,0.1445,0.1165
 ,57.5108,0.1157,0.0895,0.1022
s,57.9387,0.0932,0.1227,0.1133
w,58.0154,0.0982,0.1729,0.0953
i,58.0257,0.1214,0.1205,0.1192
r,58.4814,0.0856,0.1235,0.0920
l,58.6252,0.0904,0.1437,0.0887
 ,58.6334,0.0952,0.1430,0.0896
o,58.8496,0.0829,0.1016,0.1067
f,58.9583,0.0900,0.1288,0.0944
 ,59.3435,0.0940,0.1896,0.0853
g,59.4101,0.0998,0.1386,0.1047
r,59.8821,0.1195,0.0992,0.0933
i,60.1595,0.1045,0.1119,0.0941
t,60.1703,0.0866,0.1593,0.0950
t,60.8018,0.1107,0.1044,0.1036
x,60.8127,0.0117,0.1021,0.0086
BACKSPACE,60.8330,0.0184,0.0509,0.0120
y,60.8790,0.0120,0.0977,0.0118
 ,60.9618,0.1208,0.1906,0.1156
d,61.2810,0.0828,0.1747,0.1169
u,61.7911,0.1011,0.1694,0.1010
s,61.7999,0.1206,0.1248,0.0881
t,61.8463,0.1115,0.1905,0.0916
 ,61.9831,0.0887,0.1406,0.1016
f,62.2138,0.0847,0.1113,0.0812
r,62.5363,0.1170,0.1403,0.0957
o,62.7883,0.1030,0.1434,0.0945
m,63.3210,0.1076,0.1052,0.1158
 ,63.4542,0.1108,0.1600,0.1156
e,63.9852,0.0967,0.1634,0.0894
n,64.0004,0.0795,0.1927,0.0862
t,64.4644,0.0975,0.1261,0.1201
e,64.7558,0.1158,0.1694,0.1027
r,65.4052,0.0962,0.1637,0.1059
i,65.9764,0.1188,0.1172,0.0974
n,65.9825,0.0820,0.1392,0.0841
g,66.4808,0.1135,0.1832,0.0947
 ,67.1488,0.1202,0.1487,0.1013
a,67.3176,0.1129,0.0939,0.1032
l,67.5935,0.0893,0.0979,0.0898
o,67.6099,0.1087,0.1248,0.1041
n,67.7087,0.1090,0.1618,0.1119
g,67.7196,0.0830,0.1130,0.0914
 ,68.0677,0.0938,0.1533,0.0881
w,68.1405,0.1046,0.1347,0.0923
i,68.3600,0.0841,0.1015,0.0817
t,68.3694,0.0832,0.1572,0.1014
h,68.7247,0.0944,0.1417,0.0947
 ,68.7345,0.0956,0.1734,0.0946
h,69.4984,0.0855,0.1550,0.1147
i,69.7167,0.0875,0.1598,0.0815
m,69.7235,0.1017,0.1580,0.1034
.,69.7368,0.0905,0.1865,0.1164
 ,70.1901,0.1146,0.1050,0.0878
 ,70.6886,0.1182,0.1662,0.1032
SHIFT_DOWN,71.4338,0.0097,0.0112,0.0200
T,71.4299,0.0916,0.1661,0.0822
SHIFT_UP,71.4531,0.0080,0.0074,0.0087
h,71.8964,0.0940,0.1331,0.0920
e,72.2913,0.0881,0.1190,0.0975
v,72.3450,0.0107,0.1012,0.0100
BACKSPACE,72.3577,0.0226,0.0512,0.0096
 ,72.4066,0.0125,0.0975,0.0117
t,72.7101,0.0119,0.1017,0.0096
BACKSPACE,72.7242,0.0209,0.0522,0.0098
h,72.7738,0.0101,0.1023,0.0096
a,73.0760,0.1005,0.0970,0.1183
l,73.5478,0.1195,0.1083,0.0995
l,73.9761,0.1100,0.1074,0.1118
u,74.2326,0.0122,0.1028,0.0092
BACKSPACE,74.2561,0.0214,0.0510,0.0078
w,74.3068,0.0079,0.1006,0.0124
a,74.8715,0.1183,0.1567,0.0950
y,75.1448,0.1089,0.1636,0.0841
h,75.5271,0.0106,0.1012,0.0102
BACKSPACE,75.5449,0.0176,0.0471,0.0117
 ,75.5920,0.0109,0.0979,0.0116
s,75.6975,0.1139,0.1462,0.0977
m,75.9162,0.1010,0.1114,0.1174
e,76.4118,0.1010,0.1480,0.1121
w,76.5884,0.0123,0.0997,0.0105
BACKSPACE,76.6012,0.0188,0.0484,0.0118
l,76.6514,0.0087,0.0983,0.0118
o,76.7785,0.0103,0.1000,0.0097
BACKSPACE,76.7985,0.0196,0.0519,0.0079
t,76.8461,0.0115,0.0994,0.0097
 ,77.6191,0.1032,0.1707,0.0991
o,78.0045,0.0893,0.1677,0.0818
f,78.2775,0.0989,0.1746,0.0907
 ,78.2918,0.0861,0.1371,0.0828
b,78.4239,0.0822,0.1154,0.1166
o,78.6491,0.0853,0.1362,0.1015
i,78.8243,0.1122,0.0921,0.0872
l,79.1580,0.0887,0.1523,0.0911
e,79.1678,0.0841,0.1493,0.0882
d,79.2940,0.1001,0.1162,0.0949
 ,79.8020,0.0808,0.1585,0.1147
c,80.2455,0.1108,0.1779,0.1139
a,80.7246,0.1090,0.1590,0.1138
b,81.0925,0.0867,0.1069,0.0917
b,81.1060,0.0918,0.1210,0.1089
a,81.1177,0.1001,0.1297,0.0959
g,81.2315,0.1021,0.1010,0.0930
e,81.3652,0.1039,0.1956,0.1112
 ,81.5775,0.0999,0.1809,0.1077
a,81.5862,0.1069,0.1569,0.1170
n,82.3297,0.0839,0.1155,0.1087
d,82.3954,0.0931,0.1205,0.1160
 ,82.6961,0.1068,0.0970,0.0783
o,82.7039,0.1084,0.0999,0.1053
l,82.8943,0.1145,0.1798,0.0857
d,82.9079,0.0954,0.1374,0.1051
 ,82.9156,0.0987,0.1031,0.1113
r,83.3096,0.0924,0.1064,0.0919
a,83.3937,0.0935,0.1992,0.1124
g,83.4528,0.1046,0.1598,0.1171
 ,83.8433,0.1072,0.0996,0.1000
m,84.2122,0.1115,0.1610,0.0953
a,84.4298,0.0812,0.0920,0.0856
t,84.7434,0.0941,0.1802,0.1179
s,84.7530,0.1183,0.1493,0.0991
.,84.7619,0.0852,0.1816,0.1041
 ,84.7923,0.0851,0.0982,0.0904
SHIFT_DOWN,84.8040,0.0088,0.0078,0.0174
A,84.8049,0.0855,0.1086,0.0993
SHIFT_UP,84.8230,0.0113,0.0102,0.0084
t,85.1217,0.1046,0.1501,0.1166
 ,85.1312,0.1077,0.1627,0.1102
o,85.7779,0.0942,0.1873,0.1074
n,85.9799,0.0978,0.1570,0.1183
e,85.9892,0.1124,0.1743,0.0979
 ,86.1765,0.1185,0.0991,0.1142
e,86.2386,0.0999,0.1655,0.0894
n,86.7605,0.1018,0.1483,0.1055
d,86.8611,0.0970,0.1299,0.1091
BACKSPACE,86.8686,0.0210,0.0491,0.0077
 ,86.8898,0.0814,0.1186,0.0964
o,86.9158,0.0801,0.1989,0.1039
f,87.0671,0.1015,0.1766,0.0936
 ,87.0781,0.0902,0.1561,0.0804
i,87.1844,0.0902,0.1368,0.1121
t,87.1903,0.0933,0.1987,0.1070
 ,87.2047,0.0907,0.1047,0.1129
a,87.6068,0.0852,0.1259,0.0925
 ,87.6133,0.1068,0.1059,0.0991
c,87.9477,0.0946,0.1832,0.0836
o,88.2954,0.0859,0.1544,0.1159
l,88.8444,0.0983,0.1981,0.0895
BACKSPACE,88.8519,0.0188,0.0497,0.0129
o,89.3227,0.0869,0.1753,0.1020
u,89.6984,0.0989,0.1113,0.0891
r,89.9958,0.0956,0.0932,0.0992
e,90.1182,0.1080,0.1907,0.1097
d,90.3877,0.0798,0.1326,0.0928
 ,90.3999,0.1175,0.0970,0.1028
p,90.7414,0.0822,0.1273,0.1005
o,91.1907,0.0889,0.1143,0.0981
s,91.2937,0.0948,0.1736,0.1141
t,91.3018,0.1092,0.0946,0.1024
e,91.3146,0.1029,0.1894,0.0930
r,91.4146,0.1182,0.1601,0.0806
",",91.4314,0.0869,0.1484,0.0804
 ,91.4787,0.0973,0.1836,0.1162
t,91.5958,0.0954,0.1746,0.0830
o,92.0766,0.1183,0.1141,0.0934
o,92.3252,0.0870,0.1281,0.1164
 ,92.5263,0.0801,0.1866,0.0828
l,92.7936,0.0863,0.1087,0.0870
a,93.1912,0.0989,0.1456,0.0891
r,93.2473,0.0870,0.1226,0.0871
g,93.3275,0.0824,0.1436,0.0978
e,93.5546,0.0872,0.1347,0.1066
 ,93.8634,0.1066,0.1540,0.0856
f,93.8747,0.1215,0.1043,0.0938
o,93.8885,0.0858,0.1961,0.1172
r,93.8963,0.0997,0.1966,0.0954
 ,94.1069,0.1140,0.1853,0.0961
i,94.3124,0.1116,0.1662,0.1187
n,94.3254,0.0828,0.0957,0.1141
d,94.3354,0.0794,0.1651,0.1176
o,94.3832,0.0862,0.1576,0.0986
o,94.3920,0.1146,0.0915,0.0790
r,94.8205,0.1154,0.1074,0.0938
 ,94.8535,0.1141,0.1122,0.0894
d,95.4848,0.0940,0.1534,0.1105
i,96.0234,0.1171,0.1168,0.1052
s,96.5579,0.1085,0.0997,0.1096
p,96.5898,0.1015,0.1605,0.0809
l,96.5965,0.0996,0.0985,0.0967
a,96.7880,0.0966,0.0969,0.1095
y,96.9754,0.1074,0.1502,0.1211
",",96.9843,0.0809,0.1553,0.1079
 ,97.1985,0.0899,0.1657,0.1189
h,97.7119,0.0970,0.1699,0.1046
a,97.8196,0.0963,0.1922,0.1070
d,98.2102,0.0779,0.1854,0.0823
 ,98.4335,0.1112,0.1973,0.0777
b,99.0378,0.1163,0.1239,0.0871
e,99.2806,0.0863,0.1380,0.0949
e,99.2931,0.1127,0.1086,0.0903
n,99.3850,0.0836,0.1505,0.1050
 ,99.3955,0.1131,0.1093,0.0989
t,99.6283,0.0893,0.1091,0.1086
a,99.6761,0.1168,0.1861,0.1069
c,100.0116,0.0953,0.1566,0.0896
k,100.1546,0.1023,0.1470,0.0963
e,100.5691,0.1150,0.0971,0.0980
d,100.5841,0.0807,0.1393,0.1184
p,100.6922,0.0092,0.1017,0.0128
BACKSPACE,100.7208,0.0203,0.0497,0.0120
 ,100.7678,0.0119,0.0977,0.0086
t,101.0484,0.1129,0.1815,0.0924
o,101.1062,0.1002,0.1141,0.1023
 ,101.5462,0.1115,0.1535,0.0988
t,102.1691,0.0939,0.1378,0.1150
h,102.2672,0.0845,0.1737,0.0838
e,102.5109,0.1008,0.1819,0.0933
 ,103.0616,0.0840,0.0925,0.1048
w,103.1351,0.1164,0.1735,0.1078
a,103.2534,0.1005,0.1330,0.0834
l,103.2668,0.1013,0.1875,0.0959
t,103.4002,0.0096,0.0998,0.0112
BACKSPACE,103.4152,0.0212,0.0494,0.0094
l,103.4686,0.0098,0.1019,0.0105
.,103.8322,0.0872,0.1538,0.1050
 ,104.1340,0.1130,0.1926,0.0898
SHIFT_DOWN,104.3458,0.0094,0.0089,0.0174
I,104.3452,0.0902,0.1265,0.1040
SHIFT_UP,104.3639,0.0116,0.0087,0.0112
t,104.8617,0.0878,0.1058,0.0967
 ,104.8704,0.0913,0.0940,0.1033
d,105.6517,0.1133,0.1922,0.1143
e,105.6612,0.0827,0.1201,0.0836
z,105.7380,0.0075,0.1011,0.0109
BACKSPACE,105.7652,0.0209,0.0494,0.0109
p,105.8141,0.0115,0.0985,0.0079
i,105.8277,0.0975,0.1406,0.0987
c,106.2444,0.0881,0.1669,0.0932
t,106.2518,0.1103,0.0940,0.0960
e,106.3106,0.0919,0.1159,0.1083
d,106.3209,0.1188,0.1449,0.1111
 ,106.3312,0.1158,0.1561,0.0932
s,107.0060,0.0862,0.1867,0.1020
a,107.0151,0.0112,0.0980,0.0071
BACKSPACE,107.0435,0.0189,0.0485,0.0072
i,107.0889,0.0110,0.1006,0.0073
m,107.0978,0.0929,0.1588,0.0866
p,107.2819,0.1110,0.1271,0.0813
l,107.2944,0.1062,0.1642,0.1080
y,107.8217,0.1032,0.1128,0.1046
 ,108.0562,0.1002,0.1560,0.0780
a,108.2048,0.1163,0.0947,0.1076
n,108.3286,0.1169,0.1166,0.0870
 ,108.6850,0.1036,0.1320,0.0873
e,108.8968,0.1125,0.1119,0.1011
n,108.9968,0.1155,0.1028,0.1108
o,109.5496,0.0921,0.2026,0.1029
r,109.6420,0.1020,0.1196,0.0880
m,109.8365,0.1037,0.1188,0.1111
o,109.8448,0.1053,0.1016,0.0987
u,110.0301,0.1062,0.1936,0.1148
s,110.4077,0.0908,0.1103,0.1075
 ,110.5972,0.0997,0.1381,0.1168
f,111.0984,0.1101,0.1856,0.1162
a,111.1034,0.1135,0.1484,0.1139
c,111.2559,0.0850,0.1395,0.0943
e,111.5937,0.1125,0.1037,0.0972
",",111.8483,0.1031,0.1630,0.0869
 ,112.1645,0.0902,0.1445,0.0914
m,112.1798,0.0877,0.1719,0.1026
o,112.7469,0.1055,0.1386,0.1011
j,113.0338,0.0115,0.1018,0.0106
BACKSPACE,113.0548,0.0170,0.0497,0.0097
r,113.1046,0.0108,0.0993,0.0073
e,113.1200,0.0794,0.1004,0.1134
 ,113.1676,0.0817,0.0879,0.1212
t,113.5782,0.1060,0.1824,0.0823
h,114.0836,0.1179,0.1737,0.1156
a,114.3376,0.0842,0.1657,0.0835
n,114.8022,0.0835,0.1439,0.0820
 ,114.8568,0.1166,0.1333,0.1070
a,115.0639,0.1087,0.0921,0.1013
 ,115.0747,0.0887,0.1391,0.1194
m,115.2669,0.0839,0.1010,0.1164
e,115.5261,0.0934,0.1880,0.0989
t,116.3850,0.0932,0.1235,0.0870
r,116.6154,0.1012,0.1061,0.0912
e,116.6947,0.1025,0.1325,0.0866
 ,117.1537,0.0862,0.0987,0.1138
w,117.5645,0.0925,0.1197,0.0864
i,117.6837,0.1163,0.1847,0.0992
d,117.7579,0.1065,0.1202,0.0854
e,118.1048,0.0907,0.1607,0.1134
:,118.3527,0.1023,0.1932,0.1122
 ,118.7276,0.1200,0.1367,0.1070
t,119.0772,0.0989,0.1029,0.0848
h,119.3389,0.1151,0.1570,0.1171
e,119.3496,0.1064,0.1744,0.0843
 ,119.4950,0.1175,0.1159,0.0933
f,120.0651,0.0907,0.1540,0.0893
w,120.2480,0.0110,0.1012,0.0124
BACKSPACE,120.2676,0.0228,0.0528,0.0073
a,120.3174,0.0088,0.1022,0.0120
c,120.8904,0.0903,0.1200,0.0862
e,121.4494,0.0881,0.1989,0.0994
 ,121.8854,0.0808,0.1545,0.0975
o,122.1930,0.1127,0.1221,0.0886
f,122.2200,0.1119,0.1857,0.0942
